organization,fiscal_year_label,fiscal_year,fiscal_year_is_partial,month_abbr,month_num,calendar_year,calendar_month_label,calendar_month_start,component,region,land_filter,location_name,location_type,drug_type,count_of_event,sum_qty_lbs,lat,lon,source_dataset,source_file
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Field Office,Fentanyl,1,1.6580084875972,33.749,-84.388,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Field Office,Fentanyl,1,0.00220462262,39.2904,-76.6122,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,10,33.934433216088,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,20,20.857052758772,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Field Office,Fentanyl,1,0.1596587701404,29.7604,-95.3698,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,1,0.0130293196842,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Field Office,Fentanyl,1,2.20462262,34.0522,-118.2437,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,1,18.298367746,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,5,27.177926272574,40.7128,-74.006,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,20,404.8960079420788,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Field Office,Fentanyl,1,1.19490546004,27.9506,-82.4572,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,7,116.072058169428,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Sector,Fentanyl,3,0.0153999999999999,30.3585,-103.662,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Sector,Fentanyl,2,0.2216,48.9937,-122.7471,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Sector,Fentanyl,1,12.3744,42.8864,-78.8784,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,9,0.3061,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,1,63.6468,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Northern Border,Land Only,GRAND FORKS SECTOR,Sector,Fentanyl,1,1.6653,47.9253,-97.0329,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Sector,Fentanyl,1,0.0439,46.1262,-67.8398,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Sector,Fentanyl,2,6.6169,25.7617,-80.1918,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Sector,Fentanyl,1,0.1653,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,7,48.0916,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Sector,Fentanyl,3,12.5408,47.6588,-117.426,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,3,0.0096,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,APR,4,2025,2025-04,2025-04-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,1,0.0009,32.6927,-114.6277,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
AMO,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Air and Marine Operations,Coastal/Interior,Other,AMOC Air And Marine Operations Center,Center,Fentanyl,2,28.66,33.9533,-117.3962,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Air and Marine Operations,Northern Border,Land,Bellingham Air Branch,Air Branch,Fentanyl,4,18.61,48.7519,-122.4787,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Air and Marine Operations,Coastal/Interior,Other,Jacksonville Air And Marine Branch,Marine Branch,Fentanyl,1,0.87,30.3322,-81.6557,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Air and Marine Operations,Southwest Border,Land,Tucson Air Branch,Air Branch,Fentanyl,4,54.17,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Air and Marine Operations,Southwest Border,Land,Yuma Air Branch,Air Branch,Fentanyl,2,7.279999999999999,32.6927,-114.6277,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,2,3.37086798598,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,4,0.6657519387876,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,3,0.0370597062422,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,1,0.895738170506,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,1,2.7998707274,40.7128,-74.006,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Field Office,Fentanyl,1,0.181660903888,45.5152,-122.6784,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,18,258.352229120892,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,2,0.0543880400354,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Field Office,Fentanyl,1,0.436074354236,37.7749,-122.4194,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,7,370.480548116533,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Sector,Fentanyl,2,4.8155,30.3585,-103.662,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Sector,Fentanyl,1,30.7983,42.3314,-83.0458,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,13,2.446,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Sector,Fentanyl,1,0.0055,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,5,40.1354,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Sector,Fentanyl,4,1.0216,47.6588,-117.426,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,1,0.0011,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAY,5,2025,2025-05,2025-05-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,2,5.0926,32.6927,-114.6277,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
AMO,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Air and Marine Operations,Coastal/Interior,Other,AMOC Air And Marine Operations Center,Center,Fentanyl,1,14.33,33.9533,-117.3962,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Air and Marine Operations,Coastal/Interior,Other,Ground Tactical Air Controller,Other,Fentanyl,3,0.33,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Air and Marine Operations,Southwest Border,Land,Mc Allen Air And Marine Branch,Marine Branch,Fentanyl,2,3.3600000000000003,26.2034,-98.23,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Air and Marine Operations,Northern Border,Land,NASOC - Grand Forks,NASOC,Fentanyl,1,0.04,47.9253,-97.0329,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Air and Marine Operations,Coastal/Interior,Other,New Orleans Air And Marine Branch,Marine Branch,Fentanyl,3,14.63,29.9511,-90.0715,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Field Office,Fentanyl,1,0.093916923612,42.3601,-71.0589,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,7,27.406986562792,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,4,20.772505481295003,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Field Office,Fentanyl,1,0.06503636729,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,2,2.3574470600184,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Field Office,Fentanyl,1,0.0056658801334,34.0522,-118.2437,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Field Office,Fentanyl,2,0.0814828520351999,25.7617,-80.1918,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,2,2.757541973096,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,2,4.40924524,40.7128,-74.006,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,16,194.685373402436,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,10,308.984914985384,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,8,0.0745,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,2,0.1852,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Sector,Fentanyl,1,0.3483,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,4,136.20229999999998,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Sector,Fentanyl,3,3.5258000000000003,47.6588,-117.426,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,4,68.9201,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUN,6,2025,2025-06,2025-06-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,1,72.7518,32.6927,-114.6277,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
AMO,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Air and Marine Operations,Coastal/Interior,Other,AMOC Air And Marine Operations Center,Center,Fentanyl,1,0.55,33.9533,-117.3962,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Air and Marine Operations,Northern Border,Land,Bellingham Air Branch,Air Branch,Fentanyl,11,3.93,48.7519,-122.4787,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Air and Marine Operations,Northern Border,Land,Great Lakes Air And Marine Branch,Marine Branch,Fentanyl,2,0.41,42.607,-82.836,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Air and Marine Operations,Coastal/Interior,Other,Ground Tactical Air Controller,Other,Fentanyl,3,26.91,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Air and Marine Operations,Northern Border,Land,Manassas Air Branch,Air Branch,Fentanyl,1,0.22,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Air and Marine Operations,Northern Border,Other,Manassas Air Branch,Air Branch,Fentanyl,1,0.25,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Air and Marine Operations,Southwest Border,Other,San Diego Air And Marine Branch,Marine Branch,Fentanyl,1,31.77,32.7157,-117.1611,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Air and Marine Operations,Southwest Border,Land,Tucson Air Branch,Air Branch,Fentanyl,6,12.91,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,5,22.0241799738,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,6,0.9996640808128,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,2,0.0060847584312,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,1,11.0231131,40.7128,-74.006,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,22,329.8803943164226,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Field Office,Fentanyl,1,4.40924524,37.7749,-122.4194,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,13,659.1995798986981,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Sector,Fentanyl,1,0.0441,42.8864,-78.8784,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Sector,Fentanyl,2,0.0761,42.3314,-83.0458,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JUL,7,2025,2025-07,2025-07-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,4,0.1159,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
