state_abbr,state_name,year,hs6,shipment_records,total_quantity_kg,total_value_usd
CA,California,2025,290899,1,3.0,917.549
CA,California,2025,291590,1,0.0,1126.371
CA,California,2025,291619,1,0.0,153.572
CA,California,2025,291631,2,0.0,747.571
CA,California,2025,291719,1,0.0,1.149
CA,California,2025,291815,3,0.0,1823.3319999999999
CA,California,2025,291819,4,0.0,8305.581
CA,California,2025,291821,1,0.0,6933.685
CA,California,2025,291829,2,0.0,612.215
CA,California,2025,292390,1,0.0,0.0
CA,California,2025,292429,1,0.0,2392.07
CA,California,2025,292511,4,0.0,1072.854
CA,California,2025,292800,2,3.0,3999.1319999999996
CA,California,2025,293020,3,16.0,8079.196
CA,California,2025,293090,1,1.0,691.993
CA,California,2025,293399,1,0.0,120.352
CA,California,2025,293627,7,0.0,24233.047
CA,California,2025,310210,5,98883.0,123689.98000000001
CA,California,2025,320412,2,0.0,1066.295
CA,California,2025,340242,1,0.0,1.128
CA,California,2025,340249,1,0.0,392.873
CA,California,2025,340290,2,0.0,429.336
CA,California,2025,380210,1,0.0,108.17
CA,California,2025,382100,1,0.0,1.089
CA,California,2025,382290,4,0.0,871.942
CA,California,2025,390729,3,0.0,19406.403
CT,Connecticut,2025,220710,7,0.0,123111.46800000001
CT,Connecticut,2025,283421,1,862.0,2481.865
CT,Connecticut,2025,290512,1,0.0,5450.205
CT,Connecticut,2025,292219,3,0.0,6.75
CT,Connecticut,2025,381190,1,0.0,2.25
CT,Connecticut,2025,382290,144,0.0,4522.385
CT,Connecticut,2025,382499,64,0.0,571.18
CT,Connecticut,2025,392690,2,0.0,10.0
FL,Florida,2025,282580,1,0.0,17684.157
FL,Florida,2025,291639,1,0.0,28080.222
FL,Florida,2025,291819,1,0.0,7327.101
FL,Florida,2025,340249,1,0.0,6051.123
FL,Florida,2025,902710,1,0.0,1098.0
GA,Georgia,2025,320820,1,200.0,10892.997
GA,Georgia,2025,321490,2,1197.0,69044.394
GA,Georgia,2025,340239,1,204.0,1354.9119999999998
GA,Georgia,2025,340249,1,222.0,495.356
GA,Georgia,2025,340590,1,195.0,793.926
GA,Georgia,2025,380992,5,5307.0,49215.778
GA,Georgia,2025,382499,1,9.0,53.759
GA,Georgia,2025,390690,2,210.0,1069.792
ID,Idaho,2025,100620,1,0.0,5.0
IL,Illinois,2025,281122,1,0.0,10.0
IL,Illinois,2025,292219,2,0.0,23712.532
IL,Illinois,2025,293499,1,0.0,2.0
IL,Illinois,2025,382219,5,0.0,1400.0
IL,Illinois,2025,382290,6,0.0,1821.022
IL,Illinois,2025,382499,4,0.0,4.0
IL,Illinois,2025,390729,1,5.0,257.26
KS,Kansas,2025,282760,1,150.0,13278.738
KS,Kansas,2025,283329,1,272.0,4203.842
KS,Kansas,2025,310250,1,1000.0,9397.067
KS,Kansas,2025,732690,2,0.0,64.328
MD,Maryland,2025,382219,2,0.0,2905.0
MI,Michigan,2025,392690,4,0.0,0.0
MI,Michigan,2025,841182,1,0.0,0.0
MN,Minnesota,2025,281520,1,54.0,217.62500000000003
MN,Minnesota,2025,382290,42,0.0,6298.326
MN,Minnesota,2025,391732,2,0.0,16216.636
MN,Minnesota,2025,391740,4,0.0,31870.427
MO,Missouri,2025,283522,1,0.0,27642.602
MO,Missouri,2025,291819,2,0.0,5452.978
NC,North Carolina,2025,292019,1,0.0,6755.672
NC,North Carolina,2025,294000,1,0.0,14118.59
NC,North Carolina,2025,700992,2,107.0,1827.354
NC,North Carolina,2025,761699,1,63.0,6084.637
NC,North Carolina,2025,830629,1,216.0,399.707
NC,North Carolina,2025,940139,1,119.0,4256.543
NC,North Carolina,2025,940161,4,767.0,27233.076
NC,North Carolina,2025,940330,1,216.0,3396.51
NC,North Carolina,2025,940340,2,335.0,10072.59
NC,North Carolina,2025,940350,3,454.0,11643.92
NC,North Carolina,2025,940360,9,1556.0,82146.437
NJ,New Jersey,2025,130190,2,0.0,6510.95
NJ,New Jersey,2025,130239,1,0.0,318.15299999999996
NJ,New Jersey,2025,250700,4,0.0,8797.346000000001
NJ,New Jersey,2025,251110,1,0.0,1434.587
NJ,New Jersey,2025,271019,1,0.0,1802.849
NJ,New Jersey,2025,280920,1,0.0,0.0
NJ,New Jersey,2025,281530,2,350.0,37962.269
NJ,New Jersey,2025,281700,2,0.0,2.0
NJ,New Jersey,2025,282570,1,10.0,1339.407
NJ,New Jersey,2025,282590,1,50.0,1625.866
NJ,New Jersey,2025,282720,1,0.0,186.059
NJ,New Jersey,2025,282739,3,150.0,9094.814
NJ,New Jersey,2025,282760,4,2338.0,170878.97
NJ,New Jersey,2025,282890,8,0.0,2453.0150000000003
NJ,New Jersey,2025,282990,2,50.0,4831.216
NJ,New Jersey,2025,283010,1,350.0,741.32
NJ,New Jersey,2025,283220,2,0.0,12732.368
NJ,New Jersey,2025,283322,1,900.0,13216.334
NJ,New Jersey,2025,283329,1,0.0,1.104
NJ,New Jersey,2025,283620,1,0.0,53811.427
NJ,New Jersey,2025,283630,1,0.0,1.11
NJ,New Jersey,2025,283640,1,50.0,926.516
NJ,New Jersey,2025,283699,2,100.0,1293.238
NJ,New Jersey,2025,283720,3,150.0,4086.059
NJ,New Jersey,2025,284161,1,250.0,3964.328
NJ,New Jersey,2025,284170,5,450.0,51459.413
NJ,New Jersey,2025,284290,1,250.0,4169.757
NJ,New Jersey,2025,285000,1,50.0,4486.086
NJ,New Jersey,2025,285210,1,75.0,16034.493
NJ,New Jersey,2025,290545,4,0.0,30007.274
NJ,New Jersey,2025,290549,1,0.0,2212.619
NJ,New Jersey,2025,290559,2,0.0,475.842
NJ,New Jersey,2025,290629,1,0.0,2135.472
NJ,New Jersey,2025,290715,1,2.0,434.379
NJ,New Jersey,2025,291411,3,0.0,0.0
NJ,New Jersey,2025,291429,2,0.0,519.611
NJ,New Jersey,2025,291531,1,0.0,2721.361
NJ,New Jersey,2025,291539,2,0.0,11559.383
NJ,New Jersey,2025,291540,2,75.0,2064.983
NJ,New Jersey,2025,291619,3,0.0,2525.786
NJ,New Jersey,2025,291631,1,0.0,2007.989
NJ,New Jersey,2025,291811,1,0.0,1566.766
NJ,New Jersey,2025,291813,1,0.0,119.853
NJ,New Jersey,2025,291819,1,0.0,155.508
NJ,New Jersey,2025,291829,2,0.0,695.1500000000001
NJ,New Jersey,2025,291899,3,0.0,339.88599999999997
NJ,New Jersey,2025,292219,3,0.0,3363.184
NJ,New Jersey,2025,292529,1,0.0,394.949
NJ,New Jersey,2025,293090,2,0.0,4158.906
NJ,New Jersey,2025,293339,1,0.0,13579.866
NJ,New Jersey,2025,293627,5,0.0,10036.464
NJ,New Jersey,2025,293629,1,0.0,1885.2059999999997
NJ,New Jersey,2025,310420,3,600.0,5429.618
NJ,New Jersey,2025,320490,1,0.0,125.519
NJ,New Jersey,2025,320890,39,0.0,20413.68
NJ,New Jersey,2025,340242,1,0.0,8481.818
NJ,New Jersey,2025,340249,1,0.0,2426.159
NJ,New Jersey,2025,340290,4,0.0,28251.653999999995
NJ,New Jersey,2025,381400,2,0.0,1227.568
NJ,New Jersey,2025,382370,1,0.0,0.0
NJ,New Jersey,2025,382499,8,0.0,5202.423
NJ,New Jersey,2025,390690,7,0.0,4265.710999999999
NJ,New Jersey,2025,390729,2,0.0,3947.573
NJ,New Jersey,2025,390791,3,0.0,1421.4289999999999
NJ,New Jersey,2025,390799,1,0.0,1109.788
NJ,New Jersey,2025,681599,3,0.0,1005.0070000000001
NY,New York,2025,270750,11,0.0,2925887.718
NY,New York,2025,281122,7,90720.0,66073.702
NY,New York,2025,290110,15,0.0,1257119.21
NY,New York,2025,290129,13,0.0,1906595.5080000001
NY,New York,2025,290250,77,0.0,9902495.135
NY,New York,2025,290420,3,0.0,625450.931
NY,New York,2025,290511,17,0.0,1809245.604
NY,New York,2025,290539,1,0.0,45850.816
NY,New York,2025,720529,1,5.0,318.463
NY,New York,2025,790390,2,360.0,13344.147
OH,Ohio,2025,220190,1,3013.0,10992.805
OH,Ohio,2025,271012,2,8616.0,57174.19300000001
OH,Ohio,2025,281119,6,20955.0,242897.815
OH,Ohio,2025,281640,1,20.0,933.591
OH,Ohio,2025,281830,2,80.0,2337.473
OH,Ohio,2025,282010,1,5.0,591.042
OH,Ohio,2025,282110,1,3.0,90.842
OH,Ohio,2025,282300,1,20.0,655.814
OH,Ohio,2025,282510,1,100.0,5465.07
OH,Ohio,2025,282530,1,3.0,331.72300000000007
OH,Ohio,2025,282570,1,13.0,2364.15
OH,Ohio,2025,282590,1,3.0,124.05100000000002
OH,Ohio,2025,282739,5,469.0,13100.244
OH,Ohio,2025,282990,1,4.0,1538.874
OH,Ohio,2025,283322,1,1.0,20.017
OH,Ohio,2025,283329,1,2.0,692.1550000000001
OH,Ohio,2025,283410,1,2.0,1260.908
OH,Ohio,2025,283429,3,12.0,1547.23
OH,Ohio,2025,283650,1,50.0,2637.96
OH,Ohio,2025,283691,1,50.0,2395.927
OH,Ohio,2025,283699,1,10.0,235.866
OH,Ohio,2025,284161,1,200.0,13869.905
OH,Ohio,2025,284290,1,748.0,9973.195
OH,Ohio,2025,284610,1,1.0,348.674
OH,Ohio,2025,285210,2,6.0,5936.233
OH,Ohio,2025,290110,4,9995.0,73213.505
OH,Ohio,2025,290312,1,575.0,3944.283
OH,Ohio,2025,290322,1,857.0,9197.347
OH,Ohio,2025,290391,1,1002.0,4734.771
OH,Ohio,2025,290410,1,10.0,605.541
OH,Ohio,2025,290511,3,11044.0,29627.169
OH,Ohio,2025,290512,1,674.0,10437.899
OH,Ohio,2025,290621,1,636.0,5725.498
OH,Ohio,2025,290721,1,1.0,383.796
OH,Ohio,2025,290722,1,20.0,1225.713
OH,Ohio,2025,290729,1,15.0,5379.917
OH,Ohio,2025,291529,2,42.0,1399.87
OH,Ohio,2025,291540,2,15.0,961.6779999999999
OH,Ohio,2025,291631,1,3.0,150.506
OH,Ohio,2025,292690,4,5528.0,49211.172999999995
OH,Ohio,2025,292800,1,1.0,425.55
OH,Ohio,2025,293090,1,749.0,11268.418999999998
OH,Ohio,2025,293299,1,420.0,4865.133
OH,Ohio,2025,293399,1,1.0,880.098
OH,Ohio,2025,293499,1,0.0,146.232
OH,Ohio,2025,320710,2,0.0,23.97
OH,Ohio,2025,380210,2,0.0,4.0
OH,Ohio,2025,382219,1,680.0,24007.567
OH,Ohio,2025,382290,1,3.0,931.916
OH,Ohio,2025,491199,2,0.0,0.0
OH,Ohio,2025,731029,1,3948.0,31033.310000000005
OH,Ohio,2025,760320,1,3.0,146.99
OH,Ohio,2025,810490,1,244.0,3256.217
PA,Pennsylvania,2025,284019,1,25.0,488.244
PA,Pennsylvania,2025,284290,1,10.0,942.524
PA,Pennsylvania,2025,291590,1,5.0,2119.779
PA,Pennsylvania,2025,292529,2,0.0,277074.402
PA,Pennsylvania,2025,382290,3,1.0,1976.497
PA,Pennsylvania,2025,390690,1,0.0,1.0
PA,Pennsylvania,2025,902790,1,0.0,10.054
SC,South Carolina,2025,282739,3,167.0,4817.228
SC,South Carolina,2025,283329,1,50.0,1592.258
SC,South Carolina,2025,382313,2,154043.0,358810.005
TN,Tennessee,2025,281700,3,57834.0,190537.49800000002
TN,Tennessee,2025,291550,2,159392.0,182160.745
TX,Texas,2025,140120,4,2200.0,3556.4776018457032
TX,Texas,2025,190120,1,100000.0,34652.51
TX,Texas,2025,220190,7,15100.0,8876.032684326172
TX,Texas,2025,220830,4,400000.0,5362.646
TX,Texas,2025,220890,1,100000.0,2681.323
TX,Texas,2025,250100,2,2000.0,2527.742919921875
TX,Texas,2025,270730,1,980773.0,954292.114
TX,Texas,2025,270750,36,1321459.0,3673511.704
TX,Texas,2025,271019,5,500000.0,54517.11328125
TX,Texas,2025,280610,6,5033.0,89128.068
TX,Texas,2025,281420,2,10100.0,10092.210023125
TX,Texas,2025,281511,2,3100.0,34963.74957
TX,Texas,2025,281520,2,3100.0,42002.024
TX,Texas,2025,282710,1,10.0,99.04113
TX,Texas,2025,283321,1,100.0,639.73413
TX,Texas,2025,283327,1,100.0,0.0
TX,Texas,2025,290110,2,2000.0,935.7291259765624
TX,Texas,2025,290244,10,841005.0,783225.441
TX,Texas,2025,290250,3,0.0,0.0
TX,Texas,2025,290312,8,4400.0,8819.402307539061
TX,Texas,2025,290410,2,11.0,209.87263
TX,Texas,2025,290512,13,56200.0,99468.97062398438
TX,Texas,2025,290516,1,0.0,504386.312
TX,Texas,2025,290545,3,120.0,738.85283
TX,Texas,2025,290612,1,0.0,30118.28
TX,Texas,2025,290711,2,168170.0,203325.11800000002
TX,Texas,2025,291411,31,117823.0,136476.32540296874
TX,Texas,2025,291529,1,10.0,99.04113
TX,Texas,2025,291612,1,0.0,350965.132
TX,Texas,2025,292119,2,20.0,238.26588
TX,Texas,2025,292219,12,24600.0,68137.70950449219
TX,Texas,2025,292249,2,2000.0,5557.85986328125
TX,Texas,2025,292320,4,22000.0,35132.595703125
TX,Texas,2025,292690,3,3000.0,12958.08837890625
TX,Texas,2025,292910,1,10000.0,14850.171875
TX,Texas,2025,293040,1,10.0,443.1588439941406
TX,Texas,2025,293379,1,1000.0,3547.6103515625
TX,Texas,2025,293399,3,3000.0,12346.138671875
TX,Texas,2025,300259,1,0.0,9349.12
TX,Texas,2025,310221,1,1000.0,2049.77978515625
TX,Texas,2025,340242,3,101010.0,1915.566191796875
TX,Texas,2025,340290,2,200.0,230.04428
TX,Texas,2025,340319,1,100000.0,40573.00390625
TX,Texas,2025,340490,8,800000.0,324584.03125
TX,Texas,2025,350790,1,10.0,153.74345
TX,Texas,2025,380893,10,1000000.0,195804.296875
TX,Texas,2025,381129,6,600000.0,122377.685546875
TX,Texas,2025,382499,4,2200.0,3132.9312887890624
TX,Texas,2025,392330,2,6065.0,20837.870000000003
TX,Texas,2025,401180,1,100000.0,80858.7109375
TX,Texas,2025,481910,1,100000.0,0.0
TX,Texas,2025,482110,1,100000.0,12423.388671875
TX,Texas,2025,731010,5,500000.0,762792.34375
TX,Texas,2025,731029,1,3896.0,33086.146
TX,Texas,2025,731100,8,12091.0,28935.569000000003
TX,Texas,2025,732690,8,201874.0,651674.0585
TX,Texas,2025,820551,1,100.0,365.62442
TX,Texas,2025,843221,1,100000.0,592365.4375
TX,Texas,2025,871639,1,100000.0,4833870.5
WA,Washington,2025,392330,2,1007.0,6215.293000000001
WA,Washington,2025,392350,7,6902.0,51525.14
WA,Washington,2025,482370,4,2305.0,28483.117
WA,Washington,2025,701090,12,20767.0,92537.46699999999
WI,Wisconsin,2025,110813,1,60.0,4614.19
WI,Wisconsin,2025,281111,1,920.0,11223.818
WI,Wisconsin,2025,282619,1,50.0,3400.2099999999996
WI,Wisconsin,2025,330210,10,0.0,74.5
CT,Connecticut,2026,382499,1,0.0,0.0
ME,Maine,2026,382219,4,0.0,0.0
MI,Michigan,2026,841182,4,0.0,0.0
NJ,New Jersey,2026,281700,2,0.0,0.0
NJ,New Jersey,2026,390690,3,300000.0,215111.15625
PA,Pennsylvania,2026,380210,2,0.0,0.0
TX,Texas,2026,151790,2,200000.0,36687.64453125
TX,Texas,2026,731010,2,200000.0,303573.5625
TX,Texas,2026,940320,2,200000.0,512730.625
WA,Washington,2026,390690,3,300000.0,131516.296875
WI,Wisconsin,2026,330210,1,0.0,0.0
